,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
348,2015-08-31,274.90342193736313,-310.6395583914824,2384.311135673939,274.90342193736313,274.90342193736313,718.1314343701613,718.1314343701613,718.1314343701613,13.04104265590706,13.04104265590706,13.04104265590706,705.0903917142542,705.0903917142542,705.0903917142542,0.0,0.0,0.0,993.0348563075245
349,2015-09-01,274.3561580858176,-338.72153173178776,2306.468194297425,274.3561580858176,274.3561580858176,676.9972626078268,676.9972626078268,676.9972626078268,-0.17260871523450655,-0.17260871523450655,-0.17260871523450655,677.1698713230612,677.1698713230612,677.1698713230612,0.0,0.0,0.0,951.3534206936444
350,2015-09-02,273.808894234272,-469.737185285075,2320.461157967104,273.808894234272,273.808894234272,652.8029327340121,652.8029327340121,652.8029327340121,3.208377825823586,3.208377825823586,3.208377825823586,649.5945549081885,649.5945549081885,649.5945549081885,0.0,0.0,0.0,926.611826968284
351,2015-09-03,273.2616303827264,-404.7674328805691,2215.350542628123,273.2616303827264,273.2616303827264,608.1008659563619,608.1008659563619,608.1008659563619,-14.454500398826942,-14.454500398826942,-14.454500398826942,622.5553663551888,622.5553663551888,622.5553663551888,0.0,0.0,0.0,881.3624963390882
352,2015-09-04,272.7143665311809,-456.2945324543968,2239.426900166866,272.7143665311809,272.7143665311809,593.623750281554,593.623750281554,593.623750281554,-2.583910391153076,-2.583910391153076,-2.583910391153076,596.207660672707,596.207660672707,596.207660672707,0.0,0.0,0.0,866.3381168127348
353,2015-09-05,272.16710267963526,-586.0045622546926,2144.765361461068,272.16710267963526,272.16710267963526,579.785833116241,579.785833116241,579.785833116241,9.118442295381005,9.118442295381005,9.118442295381005,570.66739082086,570.66739082086,570.66739082086,0.0,0.0,0.0,851.9529357958762
354,2015-09-06,272.68652779567236,-470.39402204184967,2154.692506301944,272.68652779567236,272.68652779567236,537.8514601696794,537.8514601696794,537.8514601696794,-8.156843271906883,-8.156843271906883,-8.156843271906883,546.0083034415862,546.0083034415862,546.0083034415862,0.0,0.0,0.0,810.5379879653517
355,2015-09-07,273.2059529117095,-538.0504607647464,2119.2776855999896,273.2059529117095,273.2059529117095,535.3013239091141,535.3013239091141,535.3013239091141,13.041042655890012,13.041042655890012,13.041042655890012,522.2602812532241,522.2602812532241,522.2602812532241,0.0,0.0,0.0,808.5072768208236
356,2015-09-08,273.7253780277466,-528.6296967141195,2070.6378765919785,273.7253780277466,273.7253780277466,499.2363125519239,499.2363125519239,499.2363125519239,-0.17260871523211996,-0.17260871523211996,-0.17260871523211996,499.4089212671561,499.4089212671561,499.4089212671561,0.0,0.0,0.0,772.9616905796705
357,2015-09-09,274.2448031437837,-514.187009961016,1979.9614537514185,274.2448031437837,274.2448031437837,480.6047833215817,480.6047833215817,480.6047833215817,3.2083778258326943,3.2083778258326943,3.2083778258326943,477.39640549574904,477.39640549574904,477.39640549574904,0.0,0.0,0.0,754.8495864653654
358,2015-09-10,274.7642282598208,-626.8258994510987,1989.4867805562196,274.7642282598208,274.7642282598208,441.66918489089437,441.66918489089437,441.66918489089437,-14.454500398874101,-14.454500398874101,-14.454500398874101,456.12368528976845,456.12368528976845,456.12368528976845,0.0,0.0,0.0,716.4334131507152
359,2015-09-11,275.28365337585797,-624.2979419036916,2053.3123024195993,275.28365337585797,275.28365337585797,432.8700524490807,432.8700524490807,432.8700524490807,-2.5839103911591117,-2.5839103911591117,-2.5839103911591117,435.4539628402398,435.4539628402398,435.4539628402398,0.0,0.0,0.0,708.1537058249387
360,2015-09-12,275.80307849189506,-603.3683779587824,1992.8476705685882,275.80307849189506,275.80307849189506,424.3358570429508,424.3358570429508,424.3358570429508,9.118442295340111,9.118442295340111,9.118442295340111,415.2174147476107,415.2174147476107,415.2174147476107,0.0,0.0,0.0,700.1389355348458
361,2015-09-13,276.32250360793216,-618.4235030284824,2066.3249079519383,276.32250360793216,276.32250360793216,387.0602207814576,387.0602207814576,387.0602207814576,-8.15684327191664,-8.15684327191664,-8.15684327191664,395.2170640533742,395.2170640533742,395.2170640533742,0.0,0.0,0.0,663.3827243893898
362,2015-09-14,276.84192872396926,-588.9978138301477,2071.2211040703987,276.84192872396926,276.84192872396926,388.27671253911876,388.27671253911876,388.27671253911876,13.04104265589819,13.04104265589819,13.04104265589819,375.23566988322057,375.23566988322057,375.23566988322057,0.0,0.0,0.0,665.118641263088
363,2015-09-15,277.3613538400064,-794.0315511569033,1930.5270352440577,277.3613538400064,277.3613538400064,354.87086034231754,354.87086034231754,354.87086034231754,-0.17260871522973228,-0.17260871522973228,-0.17260871522973228,355.0434690575472,355.0434690575472,355.0434690575472,0.0,0.0,0.0,632.232214182324
364,2015-09-16,277.8807789560435,-780.0553461734039,1933.7489303937816,277.8807789560435,277.8807789560435,337.6149506183348,337.6149506183348,337.6149506183348,3.2083778258580384,3.2083778258580384,3.2083778258580384,334.4065727924767,334.4065727924767,334.4065727924767,0.0,0.0,0.0,615.4957295743783
365,2015-09-17,278.4002040720806,-806.9940556243871,1843.7322556121862,278.4002040720806,278.4002040720806,298.64129462050954,298.64129462050954,298.64129462050954,-14.454500398799425,-14.454500398799425,-14.454500398799425,313.095795019309,313.095795019309,313.095795019309,0.0,0.0,0.0,577.0414986925902
366,2015-09-18,278.91962918811777,-681.8364719552523,1905.7337369908764,278.91962918811777,278.91962918811777,288.3117574454483,288.3117574454483,288.3117574454483,-2.5839103911237076,-2.5839103911237076,-2.5839103911237076,290.895667836572,290.895667836572,290.895667836572,0.0,0.0,0.0,567.231386633566
367,2015-09-19,279.43905430415487,-825.221019724742,1803.3434079930544,279.43905430415487,279.43905430415487,276.73182729178063,276.73182729178063,276.73182729178063,9.11844229540796,9.11844229540796,9.11844229540796,267.6133849963727,267.6133849963727,267.6133849963727,0.0,0.0,0.0,556.1708815959355
368,2015-09-20,279.95847942019196,-875.9372877977167,1878.091987948704,279.95847942019196,279.95847942019196,234.93056349860316,234.93056349860316,234.93056349860316,-8.1568432719264,-8.1568432719264,-8.1568432719264,243.08740677052958,243.08740677052958,243.08740677052958,0.0,0.0,0.0,514.8890429187951
369,2015-09-21,280.47790453622906,-816.3430336204091,1812.5969592857905,280.47790453622906,280.47790453622906,230.23650215994775,230.23650215994775,230.23650215994775,13.041042655906368,13.041042655906368,13.041042655906368,217.19545950404137,217.19545950404137,217.19545950404137,0.0,0.0,0.0,510.7144066961768
370,2015-09-22,280.9973296522662,-820.5609634873047,1820.357923043629,280.9973296522662,280.9973296522662,189.68906217255883,189.68906217255883,189.68906217255883,-0.1726087152273457,-0.1726087152273457,-0.1726087152273457,189.8616708877862,189.8616708877862,189.8616708877862,0.0,0.0,0.0,470.686391824825
371,2015-09-23,281.5167547683033,-800.5274752164279,1843.7402114698202,281.5167547683033,281.5167547683033,164.2709753399731,164.2709753399731,164.2709753399731,3.2083778259146722,3.2083778259146722,3.2083778259146722,161.06259751405838,161.06259751405838,161.06259751405838,0.0,0.0,0.0,445.7877301082764
372,2015-09-24,282.03617988434036,-805.1786237586075,1728.14909601715,282.03617988434036,282.03617988434036,116.37742400221698,116.37742400221698,116.37742400221698,-14.454500398846587,-14.454500398846587,-14.454500398846587,130.83192440106356,130.83192440106356,130.83192440106356,0.0,0.0,0.0,398.4136038865573
373,2015-09-25,282.5556050003775,-927.2817939849635,1695.8067906850738,282.5556050003775,282.5556050003775,96.67973608236144,96.67973608236144,96.67973608236144,-2.583910391129744,-2.583910391129744,-2.583910391129744,99.26364647349119,99.26364647349119,99.26364647349119,0.0,0.0,0.0,379.23534108273896
374,2015-09-26,283.0750301164146,-1062.203781566153,1726.8119853233973,283.0750301164146,283.0750301164146,75.63202108739847,75.63202108739847,75.63202108739847,9.11844229536707,9.11844229536707,9.11844229536707,66.5135787920314,66.5135787920314,66.5135787920314,0.0,0.0,0.0,358.7070512038131
375,2015-09-27,283.5944552324517,-1115.1552734775057,1699.577449081514,283.5944552324517,283.5944552324517,24.64224152126572,24.64224152126572,24.64224152126572,-8.156843271900739,-8.156843271900739,-8.156843271900739,32.79908479316646,32.79908479316646,32.79908479316646,0.0,0.0,0.0,308.2366967537174
376,2015-09-28,284.11388034848886,-1008.0087783043056,1627.699504203116,284.11388034848886,284.11388034848886,11.438001516459705,11.438001516459705,11.438001516459705,13.041042655896572,13.041042655896572,13.041042655896572,-1.6030411394368664,-1.6030411394368664,-1.6030411394368664,0.0,0.0,0.0,295.55188186494854
377,2015-09-29,284.63330546452596,-1100.864292855625,1546.1628686973418,284.63330546452596,284.63330546452596,-36.53315872534784,-36.53315872534784,-36.53315872534784,-0.17260871523987167,-0.17260871523987167,-0.17260871523987167,-36.36055001010797,-36.36055001010797,-36.36055001010797,0.0,0.0,0.0,248.10014673917811
378,2015-09-30,285.15273058056306,-1025.5568520113986,1552.8943500514865,285.15273058056306,285.15273058056306,-67.8831563907048,-67.8831563907048,-67.8831563907048,3.208377825844965,3.208377825844965,3.208377825844965,-71.09153421654976,-71.09153421654976,-71.09153421654976,0.0,0.0,0.0,217.26957418985825
379,2015-10-01,285.6721556966002,-1147.2962538280183,1520.022807898038,285.6721556966002,285.6721556966002,-119.82645133624669,-119.82645133624669,-119.82645133624669,-14.454500398830456,-14.454500398830456,-14.454500398830456,-105.37195093741623,-105.37195093741623,-105.37195093741623,0.0,0.0,0.0,165.84570436035352
380,2015-10-02,286.1915808126373,-1232.0893306523153,1469.6394105275567,286.1915808126373,286.1915808126373,-141.32863887088584,-141.32863887088584,-141.32863887088584,-2.5839103911357792,-2.5839103911357792,-2.5839103911357792,-138.74472847975008,-138.74472847975008,-138.74472847975008,0.0,0.0,0.0,144.86294194175147
381,2015-10-03,286.7110059286744,-1167.6928649751437,1523.9718465196836,286.7110059286744,286.7110059286744,-161.61181917615505,-161.61181917615505,-161.61181917615505,9.118442295382746,9.118442295382746,9.118442295382746,-170.7302614715378,-170.7302614715378,-170.7302614715378,0.0,0.0,0.0,125.09918675251936
382,2015-10-04,287.2304310447115,-1327.599504770801,1428.6894194607046,287.2304310447115,287.2304310447115,-208.99489828570896,-208.99489828570896,-208.99489828570896,-8.156843271941245,-8.156843271941245,-8.156843271941245,-200.83805501376773,-200.83805501376773,-200.83805501376773,0.0,0.0,0.0,78.23553275900255
383,2015-10-05,287.74985616074866,-1239.0271820044518,1440.1001809461125,287.74985616074866,287.74985616074866,-215.5381948286389,-215.5381948286389,-215.5381948286389,13.041042655897499,13.041042655897499,13.041042655897499,-228.57923748453643,-228.57923748453643,-228.57923748453643,0.0,0.0,0.0,72.21166133210977
384,2015-10-06,288.26928127678576,-1224.992542309674,1448.7592888103475,288.26928127678576,288.26928127678576,-253.6522366115664,-253.6522366115664,-253.6522366115664,-0.1726087152151357,-0.1726087152151357,-0.1726087152151357,-253.47962789635127,-253.47962789635127,-253.47962789635127,0.0,0.0,0.0,34.61704466521937
385,2015-10-07,288.78870639282286,-1203.7129714366313,1360.944460827244,288.78870639282286,288.78870639282286,-271.884639878287,-271.884639878287,-271.884639878287,3.2083778258703095,3.2083778258703095,3.2083778258703095,-275.0930177041573,-275.0930177041573,-275.0930177041573,0.0,0.0,0.0,16.904066514535884
386,2015-10-08,289.30813150885996,-1416.477987659378,1373.773711407996,289.30813150885996,289.30813150885996,-307.4688100814198,-307.4688100814198,-307.4688100814198,-14.454500398814329,-14.454500398814329,-14.454500398814329,-293.0143096826055,-293.0143096826055,-293.0143096826055,0.0,0.0,0.0,-18.160678572559846
387,2015-10-09,289.8275566248971,-1312.464534008791,1291.003040715441,289.8275566248971,289.8275566248971,-309.47605905802965,-309.47605905802965,-309.47605905802965,-2.5839103911668895,-2.5839103911668895,-2.5839103911668895,-306.89214866686274,-306.89214866686274,-306.89214866686274,0.0,0.0,0.0,-19.648502433132535
388,2015-10-10,290.3469817409342,-1292.3704100763894,1351.237576091709,290.3469817409342,290.3469817409342,-307.32223875761554,-307.32223875761554,-307.32223875761554,9.118442295394027,9.118442295394027,9.118442295394027,-316.4406810530096,-316.4406810530096,-316.4406810530096,0.0,0.0,0.0,-16.975257016681326
389,2015-10-11,290.8664068569713,-1368.5813667960524,1211.178296685546,290.8664068569713,290.8664068569713,-329.60693545487413,-329.60693545487413,-329.60693545487413,-8.156843271915584,-8.156843271915584,-8.156843271915584,-321.45009218295854,-321.45009218295854,-321.45009218295854,0.0,0.0,0.0,-38.74052859790282
390,2015-10-12,291.38583197300846,-1374.4416799495284,1296.1006867145559,291.38583197300846,291.38583197300846,-308.7545503638615,-308.7545503638615,-308.7545503638615,13.041042655905676,13.041042655905676,13.041042655905676,-321.7955930197672,-321.7955930197672,-321.7955930197672,0.0,0.0,0.0,-17.36871839085302
391,2015-10-13,291.90525708904556,-1320.1198077649508,1364.609104084141,291.90525708904556,291.90525708904556,-317.61716820207727,-317.61716820207727,-317.61716820207727,-0.1726087152276596,-0.1726087152276596,-0.1726087152276596,-317.4445594868495,-317.4445594868495,-317.4445594868495,0.0,0.0,0.0,-25.711911113031704
392,2015-10-14,292.42468220508266,-1294.1835605507172,1311.0407685966077,292.42468220508266,292.42468220508266,-305.2531910252976,-305.2531910252976,-305.2531910252976,3.208377825879418,3.208377825879418,3.208377825879418,-308.461568851177,-308.461568851177,-308.461568851177,0.0,0.0,0.0,-12.82850882021495
393,2015-10-15,292.9441073211198,-1382.8921380466686,1338.634111061475,292.9441073211198,292.9441073211198,-309.46562706676343,-309.46562706676343,-309.46562706676343,-14.45450039880294,-14.45450039880294,-14.45450039880294,-295.0111266679605,-295.0111266679605,-295.0111266679605,0.0,0.0,0.0,-16.521519745643616
394,2015-10-16,293.4635324371569,-1343.1299648391048,1481.5882570069025,293.4635324371569,293.4635324371569,-279.941844295634,-279.941844295634,-279.941844295634,-2.5839103911064103,-2.5839103911064103,-2.5839103911064103,-277.3579339045276,-277.3579339045276,-277.3579339045276,0.0,0.0,0.0,13.52168814152293
395,2015-10-17,293.982957553194,-1214.962075671338,1459.1414389384217,293.982957553194,293.982957553194,-246.74616324734544,-246.74616324734544,-246.74616324734544,9.118442295405307,9.118442295405307,9.118442295405307,-255.86460554275072,-255.86460554275072,-255.86460554275072,0.0,0.0,0.0,47.236794305848576
396,2015-10-18,294.5023826692311,-1192.5524257567754,1402.483569825051,294.5023826692311,294.5023826692311,-239.1436609269975,-239.1436609269975,-239.1436609269975,-8.156843271889924,-8.156843271889924,-8.156843271889924,-230.9868176551076,-230.9868176551076,-230.9868176551076,0.0,0.0,0.0,55.3587217422336
397,2015-10-19,295.0218077852682,-1175.4792585926461,1358.093222669871,295.02180778526815,295.02180778526815,-190.2248852863201,-190.2248852863201,-190.2248852863201,13.041042655913857,13.041042655913857,13.041042655913857,-203.26592794223396,-203.26592794223396,-203.26592794223396,0.0,0.0,0.0,104.7969224989481
398,2015-10-20,295.5412329013053,-1181.7206103156134,1551.87809712321,295.5412329013053,295.5412329013053,-173.49179190901796,-173.49179190901796,-173.49179190901796,-0.17260871521783414,-0.17260871521783414,-0.17260871521783414,-173.31918319380014,-173.31918319380014,-173.31918319380014,0.0,0.0,0.0,122.04944099228734
399,2015-10-21,296.06065801734246,-1198.6945621405832,1490.513557207357,296.06065801734246,296.06065801734246,-138.6193164023234,-138.6193164023234,-138.6193164023234,3.2083778258572364,3.2083778258572364,3.2083778258572364,-141.82769422818063,-141.82769422818063,-141.82769422818063,0.0,0.0,0.0,157.44134161501907
400,2015-10-22,296.58008313337956,-1051.781667570721,1558.0768281758403,296.58008313337956,296.58008313337956,-123.97692310597354,-123.97692310597354,-123.97692310597354,-14.4545003988501,-14.4545003988501,-14.4545003988501,-109.52242270712344,-109.52242270712344,-109.52242270712344,0.0,0.0,0.0,172.60316002740603
401,2015-10-23,297.09950824941666,-1121.340231283509,1571.7630478547171,297.09950824941666,297.09950824941666,-79.75239339766196,-79.75239339766196,-79.75239339766196,-2.5839103912040358,-2.5839103912040358,-2.5839103912040358,-77.16848300645793,-77.16848300645793,-77.16848300645793,0.0,0.0,0.0,217.3471148517547
402,2015-10-24,297.6189333654538,-1055.6522648771104,1610.5206784628679,297.6189333654538,297.6189333654538,-36.42967203454813,-36.42967203454813,-36.42967203454813,9.11844229536002,9.11844229536002,9.11844229536002,-45.54811432990816,-45.54811432990816,-45.54811432990816,0.0,0.0,0.0,261.18926133090565
403,2015-10-25,298.1383584814909,-1040.7239037136483,1598.0712367065992,298.1383584814909,298.1383584814909,-23.599565214020235,-23.599565214020235,-23.599565214020235,-8.156843271930432,-8.156843271930432,-8.156843271930432,-15.4427219420898,-15.4427219420898,-15.4427219420898,0.0,0.0,0.0,274.5387932674707
404,2015-10-26,298.657783597528,-1049.3840800375153,1666.6661050898654,298.657783597528,298.657783597528,25.426622257432143,25.426622257432143,25.426622257432143,13.041042655904059,13.041042655904059,13.041042655904059,12.385579601528082,12.385579601528082,12.385579601528082,0.0,0.0,0.0,324.08440585496015
405,2015-10-27,299.17720871356516,-955.189471957248,1667.0706870565905,299.17720871356516,299.17720871356516,37.03985642422857,37.03985642422857,37.03985642422857,-0.17260871521544752,-0.17260871521544752,-0.17260871521544752,37.21246513944402,37.21246513944402,37.21246513944402,0.0,0.0,0.0,336.2170651377937
406,2015-10-28,299.69663382960226,-930.8686099932664,1785.2757006921618,299.69663382960226,299.69663382960226,61.57784966395372,61.57784966395372,61.57784966395372,3.2083778258350546,3.2083778258350546,3.2083778258350546,58.36947183811867,58.36947183811867,58.36947183811867,0.0,0.0,0.0,361.274483493556
407,2015-10-29,300.2160589456393,-1024.8985411582728,1560.7151442435818,300.2160589456393,300.2160589456393,60.806678901375584,60.806678901375584,60.806678901375584,-14.45450039889726,-14.45450039889726,-14.45450039889726,75.26117930027284,75.26117930027284,75.26117930027284,0.0,0.0,0.0,361.02273784701487
408,2015-10-30,300.73548406167646,-828.031530101797,1659.8686818783458,300.73548406167646,300.73548406167646,84.79713234674689,84.79713234674689,84.79713234674689,-2.5839103911686303,-2.5839103911686303,-2.5839103911686303,87.38104273791552,87.38104273791552,87.38104273791552,0.0,0.0,0.0,385.53261640842334
409,2015-10-31,301.25490917771356,-877.2162466080616,1687.1024222583133,301.25490917771356,301.25490917771356,103.44389261686791,103.44389261686791,103.44389261686791,9.118442295375697,9.118442295375697,9.118442295375697,94.32545032149223,94.32545032149223,94.32545032149223,0.0,0.0,0.0,404.69880179458147
410,2015-11-01,301.77433429375066,-874.9116470201277,1682.9637808655298,301.77433429375066,301.77433429375066,87.64876955414705,87.64876955414705,87.64876955414705,-8.156843271904773,-8.156843271904773,-8.156843271904773,95.80561282605183,95.80561282605183,95.80561282605183,0.0,0.0,0.0,389.4231038478977
411,2015-11-02,302.2937594097878,-899.0368405640809,1691.7907238204107,302.2937594097878,302.2937594097878,104.69798436666187,104.69798436666187,104.69798436666187,13.041042655904986,13.041042655904986,13.041042655904986,91.65694171075688,91.65694171075688,91.65694171075688,0.0,0.0,0.0,406.99174377644965
412,2015-11-03,302.8131845258249,-881.1969269860704,1735.3273103915071,302.8131845258249,302.8131845258249,81.67302096616713,81.67302096616713,81.67302096616713,-0.17260871521306198,-0.17260871521306198,-0.17260871521306198,81.8456296813802,81.8456296813802,81.8456296813802,0.0,0.0,0.0,384.48620549199205
413,2015-11-04,303.332609641862,-1034.6810059805493,1701.923273175917,303.332609641862,303.332609641862,69.68059203937239,69.68059203937239,69.68059203937239,3.208377825860398,3.208377825860398,3.208377825860398,66.47221421351199,66.47221421351199,66.47221421351199,0.0,0.0,0.0,373.01320168123436
414,2015-11-05,303.85203475789916,-897.8547999515888,1758.8899996377868,303.85203475789916,303.85203475789916,31.317477416191657,31.317477416191657,31.317477416191657,-14.454500398822583,-14.454500398822583,-14.454500398822583,45.77197781501424,45.77197781501424,45.77197781501424,0.0,0.0,0.0,335.1695121740908
415,2015-11-06,304.37145987393626,-1082.1585453300331,1660.555529162735,304.37145987393626,304.37145987393626,17.52820673763359,17.52820673763359,17.52820673763359,-2.5839103911746664,-2.5839103911746664,-2.5839103911746664,20.112117128808258,20.112117128808258,20.112117128808258,0.0,0.0,0.0,321.89966661156984
416,2015-11-07,304.8908849899734,-868.8053235650734,1741.6102633473122,304.8908849899734,304.8908849899734,-0.8958633913697677,-0.8958633913697677,-0.8958633913697677,9.118442295386979,9.118442295386979,9.118442295386979,-10.014305686756746,-10.014305686756746,-10.014305686756746,0.0,0.0,0.0,303.99502159860367
417,2015-11-08,305.41031010601046,-1086.2198489842183,1604.4947069682476,305.41031010601046,305.41031010601046,-52.15437691816579,-52.15437691816579,-52.15437691816579,-8.15684327191453,-8.15684327191453,-8.15684327191453,-43.99753364625126,-43.99753364625126,-43.99753364625126,0.0,0.0,0.0,253.25593318784468
418,2015-11-09,305.9297352220476,-1070.3693038509896,1586.7950154154432,305.9297352220476,305.9297352220476,-68.08218844525639,-68.08218844525639,-68.08218844525639,13.04104265590244,13.04104265590244,13.04104265590244,-81.12323110115882,-81.12323110115882,-81.12323110115882,0.0,0.0,0.0,237.8475467767912
419,2015-11-10,306.4491603380847,-1074.1265553505505,1532.9397884278114,306.4491603380847,306.4491603380847,-120.75990003189018,-120.75990003189018,-120.75990003189018,-0.1726087152255869,-0.1726087152255869,-0.1726087152255869,-120.58729131666459,-120.58729131666459,-120.58729131666459,0.0,0.0,0.0,185.6892603061945
420,2015-11-11,306.9685854541218,-1098.6170822043914,1501.4525260033952,306.9685854541218,306.9685854541218,-158.3046316490759,-158.3046316490759,-158.3046316490759,3.2083778258219806,3.2083778258219806,3.2083778258219806,-161.5130094748979,-161.5130094748979,-161.5130094748979,0.0,0.0,0.0,148.6639538050459
421,2015-11-12,307.4880105701589,-1308.88384659249,1452.3389871308207,307.4880105701589,307.4880105701589,-217.4247311447703,-217.4247311447703,-217.4247311447703,-14.454500398869742,-14.454500398869742,-14.454500398869742,-202.97023074590055,-202.97023074590055,-202.97023074590055,0.0,0.0,0.0,90.0632794253886
422,2015-11-13,308.00743568619606,-1339.1085067436395,1412.9060209412849,308.00743568619606,308.00743568619606,-246.57993841670395,-246.57993841670395,-246.57993841670395,-2.583910391180702,-2.583910391180702,-2.583910391180702,-243.99602802552326,-243.99602802552326,-243.99602802552326,0.0,0.0,0.0,61.42749726949211
423,2015-11-14,308.52686080223316,-1257.1671091462479,1328.879203709281,308.52686080223316,308.52686080223316,-274.49797751683997,-274.49797751683997,-274.49797751683997,9.118442295398259,9.118442295398259,9.118442295398259,-283.61641981223823,-283.61641981223823,-283.61641981223823,0.0,0.0,0.0,34.02888328539319
424,2015-11-15,309.04628573505147,-1344.6465429293592,1324.177782748034,309.04628573505147,309.04628573505147,-329.0254500355604,-329.0254500355604,-329.0254500355604,-8.15684327188887,-8.15684327188887,-8.15684327188887,-320.8686067636715,-320.8686067636715,-320.8686067636715,0.0,0.0,0.0,-19.979164300508955
425,2015-11-16,309.5657106678698,-1287.8049526799923,1365.6252953426879,309.5657106678698,309.5657106678698,-341.78214407015093,-341.78214407015093,-341.78214407015093,13.041042655885391,13.041042655885391,13.041042655885391,-354.82318672603634,-354.82318672603634,-354.82318672603634,0.0,0.0,0.0,-32.216433402281154
426,2015-11-17,310.0851356006881,-1416.4386673281158,1257.4668599205993,310.0851356006881,310.0851356006881,-384.77841181262085,-384.77841181262085,-384.77841181262085,-0.17260871522319923,-0.17260871522319923,-0.17260871522319923,-384.60580309739765,-384.60580309739765,-384.60580309739765,0.0,0.0,0.0,-74.69327621193275
427,2015-11-18,310.6045605335064,-1334.6100744543485,1297.1218297309078,310.6045605335064,310.6045605335064,-406.20931270741823,-406.20931270741823,-406.20931270741823,3.208377825847326,3.208377825847326,3.208377825847326,-409.41769053326556,-409.41769053326556,-409.41769053326556,0.0,0.0,0.0,-95.60475217391183
428,2015-11-19,311.12398546632465,-1434.6308418359497,1189.5287147679894,311.12398546632465,311.12398546632465,-443.0091055343953,-443.0091055343953,-443.0091055343953,-14.454500398853616,-14.454500398853616,-14.454500398853616,-428.55460513554175,-428.55460513554175,-428.55460513554175,0.0,0.0,0.0,-131.88512006807065
429,2015-11-20,311.64341039914297,-1430.7917816865286,1247.9941346322316,311.64341039914297,311.64341039914297,-444.0075732775073,-444.0075732775073,-444.0075732775073,-2.583910391186737,-2.583910391186737,-2.583910391186737,-441.4236628863205,-441.4236628863205,-441.4236628863205,0.0,0.0,0.0,-132.3641628783643
430,2015-11-21,312.1628353319613,-1387.691272888987,1229.0878293778928,312.1628353319613,312.1628353319613,-438.4392170654092,-438.4392170654092,-438.4392170654092,9.118442295357367,9.118442295357367,9.118442295357367,-447.55765936076665,-447.55765936076665,-447.55765936076665,0.0,0.0,0.0,-126.27638173344792
431,2015-11-22,312.6822602647796,-1464.971340214317,1159.796863296535,312.6822602647796,312.6822602647796,-454.78334774011887,-454.78334774011887,-454.78334774011887,-8.156843271929375,-8.156843271929375,-8.156843271929375,-446.6265044681895,-446.6265044681895,-446.6265044681895,0.0,0.0,0.0,-142.10108747533928
432,2015-11-23,313.20168519759784,-1388.5420840720044,1244.744958831358,313.20168519759784,313.20168519759784,-425.4044339701021,-425.4044339701021,-425.4044339701021,13.04104265588632,13.04104265588632,13.04104265588632,-438.4454766259884,-438.4454766259884,-438.4454766259884,0.0,0.0,0.0,-112.20274877250426
433,2015-11-24,313.72111013041615,-1321.9623009523398,1270.375968485581,313.72111013041615,313.72111013041615,-423.1526882779756,-423.1526882779756,-423.1526882779756,-0.1726087152208137,-0.1726087152208137,-0.1726087152208137,-422.9800795627548,-422.9800795627548,-422.9800795627548,0.0,0.0,0.0,-109.43157814755943
434,2015-11-25,314.24053506323446,-1446.4692334148413,1290.8803178838941,314.24053506323446,314.24053506323446,-397.13899203223696,-397.13899203223696,-397.13899203223696,3.208377825825144,3.208377825825144,3.208377825825144,-400.34736985806205,-400.34736985806205,-400.34736985806205,0.0,0.0,0.0,-82.8984569690025
435,2015-11-26,314.7599599960528,-1438.0027108500678,1240.02592754039,314.7599599960528,314.7599599960528,-385.268212547575,-385.268212547575,-385.268212547575,-14.454500398846967,-14.454500398846967,-14.454500398846967,-370.8137121487281,-370.8137121487281,-370.8137121487281,0.0,0.0,0.0,-70.50825255152216
436,2015-11-27,315.27938492887114,-1287.4837702098062,1276.8316030484107,315.27938492887114,315.27938492887114,-337.37291972980995,-337.37291972980995,-337.37291972980995,-2.583910391151333,-2.583910391151333,-2.583910391151333,-334.7890093386587,-334.7890093386587,-334.7890093386587,0.0,0.0,0.0,-22.093534800938812
437,2015-11-28,315.79880986168945,-1327.8691165611967,1290.685093511997,315.79880986168945,315.79880986168945,-283.69910246779784,-283.69910246779784,-283.69910246779784,9.118442295425217,9.118442295425217,9.118442295425217,-292.81754476322305,-292.81754476322305,-292.81754476322305,0.0,0.0,0.0,32.099707393891606
438,2015-11-29,316.3182347945077,-1211.898888565867,1327.4997448736378,316.3182347945077,316.3182347945077,-253.72250297236636,-253.72250297236636,-253.72250297236636,-8.156843271903718,-8.156843271903718,-8.156843271903718,-245.56565970046265,-245.56565970046265,-245.56565970046265,0.0,0.0,0.0,62.595731822141346
439,2015-11-30,316.83765972732607,-1204.8993580036897,1409.5570168679913,316.83765972732607,316.83765972732607,-180.76552792333288,-180.76552792333288,-180.76552792333288,13.04104265590175,13.04104265590175,13.04104265590175,-193.80657057923466,-193.80657057923466,-193.80657057923466,0.0,0.0,0.0,136.0721318039932
440,2015-12-01,317.3570846601444,-1123.5247477666878,1513.3809255978647,317.3570846601444,317.3570846601444,-138.57531226792713,-138.57531226792713,-138.57531226792713,-0.17260871521842708,-0.17260871521842708,-0.17260871521842708,-138.40270355270872,-138.40270355270872,-138.40270355270872,0.0,0.0,0.0,178.78177239221725
